module,source_image,aug_image,source_label,aug_label,object_count
RandomBrightnessContrast,img_4class_1186.jpg,img_4class_1186_aug_RandomBrightnessContrast_00147.jpg,img_4class_1186.txt,img_4class_1186_aug_RandomBrightnessContrast_00147.txt,3
RandomBrightnessContrast,img_4class_3135.png,img_4class_3135_aug_RandomBrightnessContrast_00148.jpg,img_4class_3135.txt,img_4class_3135_aug_RandomBrightnessContrast_00148.txt,3
RandomBrightnessContrast,img_4class_3034.jpg,img_4class_3034_aug_RandomBrightnessContrast_00149.jpg,img_4class_3034.txt,img_4class_3034_aug_RandomBrightnessContrast_00149.txt,6
RandomBrightnessContrast,img_4class_1653.png,img_4class_1653_aug_RandomBrightnessContrast_00150.jpg,img_4class_1653.txt,img_4class_1653_aug_RandomBrightnessContrast_00150.txt,6
RandomBrightnessContrast,img_4class_1541.png,img_4class_1541_aug_RandomBrightnessContrast_00151.jpg,img_4class_1541.txt,img_4class_1541_aug_RandomBrightnessContrast_00151.txt,3
RandomBrightnessContrast,img_4class_3124.jpg,img_4class_3124_aug_RandomBrightnessContrast_00152.jpg,img_4class_3124.txt,img_4class_3124_aug_RandomBrightnessContrast_00152.txt,5
RandomBrightnessContrast,img_4class_1621.jpg,img_4class_1621_aug_RandomBrightnessContrast_00153.jpg,img_4class_1621.txt,img_4class_1621_aug_RandomBrightnessContrast_00153.txt,3
RandomBrightnessContrast,img_4class_128.jpg,img_4class_128_aug_RandomBrightnessContrast_00154.jpg,img_4class_128.txt,img_4class_128_aug_RandomBrightnessContrast_00154.txt,3
RandomBrightnessContrast,img_4class_4044.png,img_4class_4044_aug_RandomBrightnessContrast_00155.jpg,img_4class_4044.txt,img_4class_4044_aug_RandomBrightnessContrast_00155.txt,1
RandomBrightnessContrast,img_4class_1652.png,img_4class_1652_aug_RandomBrightnessContrast_00156.jpg,img_4class_1652.txt,img_4class_1652_aug_RandomBrightnessContrast_00156.txt,5
RandomBrightnessContrast,img_4class_3210.jpg,img_4class_3210_aug_RandomBrightnessContrast_00157.jpg,img_4class_3210.txt,img_4class_3210_aug_RandomBrightnessContrast_00157.txt,2
RandomBrightnessContrast,img_4class_3585.jpg,img_4class_3585_aug_RandomBrightnessContrast_00158.jpg,img_4class_3585.txt,img_4class_3585_aug_RandomBrightnessContrast_00158.txt,2
RandomBrightnessContrast,img_4class_797.jpg,img_4class_797_aug_RandomBrightnessContrast_00159.jpg,img_4class_797.txt,img_4class_797_aug_RandomBrightnessContrast_00159.txt,2
RandomBrightnessContrast,img_4class_298.jpg,img_4class_298_aug_RandomBrightnessContrast_00160.jpg,img_4class_298.txt,img_4class_298_aug_RandomBrightnessContrast_00160.txt,1
RandomBrightnessContrast,img_4class_2216.jpg,img_4class_2216_aug_RandomBrightnessContrast_00161.jpg,img_4class_2216.txt,img_4class_2216_aug_RandomBrightnessContrast_00161.txt,3
RandomBrightnessContrast,img_4class_682.png,img_4class_682_aug_RandomBrightnessContrast_00162.jpg,img_4class_682.txt,img_4class_682_aug_RandomBrightnessContrast_00162.txt,1
RandomBrightnessContrast,img_4class_3258.jpg,img_4class_3258_aug_RandomBrightnessContrast_00163.jpg,img_4class_3258.txt,img_4class_3258_aug_RandomBrightnessContrast_00163.txt,7
RandomBrightnessContrast,img_4class_684.jpg,img_4class_684_aug_RandomBrightnessContrast_00164.jpg,img_4class_684.txt,img_4class_684_aug_RandomBrightnessContrast_00164.txt,2
RandomBrightnessContrast,img_4class_4761.png,img_4class_4761_aug_RandomBrightnessContrast_00165.jpg,img_4class_4761.txt,img_4class_4761_aug_RandomBrightnessContrast_00165.txt,1
RandomBrightnessContrast,img_4class_274.jpg,img_4class_274_aug_RandomBrightnessContrast_00166.jpg,img_4class_274.txt,img_4class_274_aug_RandomBrightnessContrast_00166.txt,7
RandomBrightnessContrast,img_4class_1871.jpg,img_4class_1871_aug_RandomBrightnessContrast_00167.jpg,img_4class_1871.txt,img_4class_1871_aug_RandomBrightnessContrast_00167.txt,2
RandomBrightnessContrast,img_4class_1897.png,img_4class_1897_aug_RandomBrightnessContrast_00168.jpg,img_4class_1897.txt,img_4class_1897_aug_RandomBrightnessContrast_00168.txt,4
RandomBrightnessContrast,img_4class_4971.png,img_4class_4971_aug_RandomBrightnessContrast_00169.jpg,img_4class_4971.txt,img_4class_4971_aug_RandomBrightnessContrast_00169.txt,18
RandomBrightnessContrast,img_4class_4272.png,img_4class_4272_aug_RandomBrightnessContrast_00170.jpg,img_4class_4272.txt,img_4class_4272_aug_RandomBrightnessContrast_00170.txt,31
RandomBrightnessContrast,img_4class_4899.png,img_4class_4899_aug_RandomBrightnessContrast_00171.jpg,img_4class_4899.txt,img_4class_4899_aug_RandomBrightnessContrast_00171.txt,3
RandomBrightnessContrast,img_4class_4795.png,img_4class_4795_aug_RandomBrightnessContrast_00172.jpg,img_4class_4795.txt,img_4class_4795_aug_RandomBrightnessContrast_00172.txt,2
RandomBrightnessContrast,img_4class_626.png,img_4class_626_aug_RandomBrightnessContrast_00173.jpg,img_4class_626.txt,img_4class_626_aug_RandomBrightnessContrast_00173.txt,1
RandomBrightnessContrast,img_4class_149.jpg,img_4class_149_aug_RandomBrightnessContrast_00174.jpg,img_4class_149.txt,img_4class_149_aug_RandomBrightnessContrast_00174.txt,5
RandomBrightnessContrast,img_4class_1907.jpg,img_4class_1907_aug_RandomBrightnessContrast_00175.jpg,img_4class_1907.txt,img_4class_1907_aug_RandomBrightnessContrast_00175.txt,3
RandomBrightnessContrast,img_4class_1560.png,img_4class_1560_aug_RandomBrightnessContrast_00176.jpg,img_4class_1560.txt,img_4class_1560_aug_RandomBrightnessContrast_00176.txt,1
RandomBrightnessContrast,img_4class_4718.png,img_4class_4718_aug_RandomBrightnessContrast_00177.jpg,img_4class_4718.txt,img_4class_4718_aug_RandomBrightnessContrast_00177.txt,7
RandomBrightnessContrast,img_4class_4128.png,img_4class_4128_aug_RandomBrightnessContrast_00178.jpg,img_4class_4128.txt,img_4class_4128_aug_RandomBrightnessContrast_00178.txt,4
RandomBrightnessContrast,img_4class_2002.jpg,img_4class_2002_aug_RandomBrightnessContrast_00179.jpg,img_4class_2002.txt,img_4class_2002_aug_RandomBrightnessContrast_00179.txt,2
RandomBrightnessContrast,img_4class_3307.jpg,img_4class_3307_aug_RandomBrightnessContrast_00180.jpg,img_4class_3307.txt,img_4class_3307_aug_RandomBrightnessContrast_00180.txt,3
RandomBrightnessContrast,img_4class_2751.png,img_4class_2751_aug_RandomBrightnessContrast_00181.jpg,img_4class_2751.txt,img_4class_2751_aug_RandomBrightnessContrast_00181.txt,4
RandomBrightnessContrast,img_4class_2739.png,img_4class_2739_aug_RandomBrightnessContrast_00182.jpg,img_4class_2739.txt,img_4class_2739_aug_RandomBrightnessContrast_00182.txt,3
RandomBrightnessContrast,img_4class_5130.png,img_4class_5130_aug_RandomBrightnessContrast_00183.jpg,img_4class_5130.txt,img_4class_5130_aug_RandomBrightnessContrast_00183.txt,8
RandomBrightnessContrast,img_4class_2282.png,img_4class_2282_aug_RandomBrightnessContrast_00184.jpg,img_4class_2282.txt,img_4class_2282_aug_RandomBrightnessContrast_00184.txt,3
RandomBrightnessContrast,img_4class_4886.png,img_4class_4886_aug_RandomBrightnessContrast_00185.jpg,img_4class_4886.txt,img_4class_4886_aug_RandomBrightnessContrast_00185.txt,2
RandomBrightnessContrast,img_4class_2673.png,img_4class_2673_aug_RandomBrightnessContrast_00186.jpg,img_4class_2673.txt,img_4class_2673_aug_RandomBrightnessContrast_00186.txt,1
RandomBrightnessContrast,img_4class_3585.jpg,img_4class_3585_aug_RandomBrightnessContrast_00187.jpg,img_4class_3585.txt,img_4class_3585_aug_RandomBrightnessContrast_00187.txt,2
RandomBrightnessContrast,img_4class_588.jpg,img_4class_588_aug_RandomBrightnessContrast_00188.jpg,img_4class_588.txt,img_4class_588_aug_RandomBrightnessContrast_00188.txt,4
RandomBrightnessContrast,img_4class_3320.png,img_4class_3320_aug_RandomBrightnessContrast_00189.jpg,img_4class_3320.txt,img_4class_3320_aug_RandomBrightnessContrast_00189.txt,6
RandomBrightnessContrast,img_4class_1697.jpg,img_4class_1697_aug_RandomBrightnessContrast_00190.jpg,img_4class_1697.txt,img_4class_1697_aug_RandomBrightnessContrast_00190.txt,6
RandomBrightnessContrast,img_4class_5081.png,img_4class_5081_aug_RandomBrightnessContrast_00191.jpg,img_4class_5081.txt,img_4class_5081_aug_RandomBrightnessContrast_00191.txt,5
RandomBrightnessContrast,img_4class_1459.jpg,img_4class_1459_aug_RandomBrightnessContrast_00192.jpg,img_4class_1459.txt,img_4class_1459_aug_RandomBrightnessContrast_00192.txt,2
RandomBrightnessContrast,img_4class_1129.jpg,img_4class_1129_aug_RandomBrightnessContrast_00193.jpg,img_4class_1129.txt,img_4class_1129_aug_RandomBrightnessContrast_00193.txt,3
RandomBrightnessContrast,img_4class_1863.jpg,img_4class_1863_aug_RandomBrightnessContrast_00194.jpg,img_4class_1863.txt,img_4class_1863_aug_RandomBrightnessContrast_00194.txt,2
RandomBrightnessContrast,img_4class_3193.jpg,img_4class_3193_aug_RandomBrightnessContrast_00195.jpg,img_4class_3193.txt,img_4class_3193_aug_RandomBrightnessContrast_00195.txt,7
RandomBrightnessContrast,img_4class_2512.png,img_4class_2512_aug_RandomBrightnessContrast_00196.jpg,img_4class_2512.txt,img_4class_2512_aug_RandomBrightnessContrast_00196.txt,3
RandomBrightnessContrast,img_4class_4757.png,img_4class_4757_aug_RandomBrightnessContrast_00197.jpg,img_4class_4757.txt,img_4class_4757_aug_RandomBrightnessContrast_00197.txt,1
RandomBrightnessContrast,img_4class_799.jpg,img_4class_799_aug_RandomBrightnessContrast_00198.jpg,img_4class_799.txt,img_4class_799_aug_RandomBrightnessContrast_00198.txt,1
RandomBrightnessContrast,img_4class_756.jpg,img_4class_756_aug_RandomBrightnessContrast_00199.jpg,img_4class_756.txt,img_4class_756_aug_RandomBrightnessContrast_00199.txt,2
RandomBrightnessContrast,img_4class_2975.jpg,img_4class_2975_aug_RandomBrightnessContrast_00200.jpg,img_4class_2975.txt,img_4class_2975_aug_RandomBrightnessContrast_00200.txt,3
RandomBrightnessContrast,img_4class_4705.png,img_4class_4705_aug_RandomBrightnessContrast_00201.jpg,img_4class_4705.txt,img_4class_4705_aug_RandomBrightnessContrast_00201.txt,7
RandomBrightnessContrast,img_4class_154.jpg,img_4class_154_aug_RandomBrightnessContrast_00202.jpg,img_4class_154.txt,img_4class_154_aug_RandomBrightnessContrast_00202.txt,2
RandomBrightnessContrast,img_4class_2499.png,img_4class_2499_aug_RandomBrightnessContrast_00203.jpg,img_4class_2499.txt,img_4class_2499_aug_RandomBrightnessContrast_00203.txt,1
RandomBrightnessContrast,img_4class_4507.png,img_4class_4507_aug_RandomBrightnessContrast_00204.jpg,img_4class_4507.txt,img_4class_4507_aug_RandomBrightnessContrast_00204.txt,2
RandomBrightnessContrast,img_4class_1019.png,img_4class_1019_aug_RandomBrightnessContrast_00205.jpg,img_4class_1019.txt,img_4class_1019_aug_RandomBrightnessContrast_00205.txt,1
RandomBrightnessContrast,img_4class_4611.png,img_4class_4611_aug_RandomBrightnessContrast_00206.jpg,img_4class_4611.txt,img_4class_4611_aug_RandomBrightnessContrast_00206.txt,9
RandomBrightnessContrast,img_4class_3463.png,img_4class_3463_aug_RandomBrightnessContrast_00207.jpg,img_4class_3463.txt,img_4class_3463_aug_RandomBrightnessContrast_00207.txt,15
RandomBrightnessContrast,img_4class_5190.png,img_4class_5190_aug_RandomBrightnessContrast_00208.jpg,img_4class_5190.txt,img_4class_5190_aug_RandomBrightnessContrast_00208.txt,4
RandomBrightnessContrast,img_4class_3643.jpg,img_4class_3643_aug_RandomBrightnessContrast_00209.jpg,img_4class_3643.txt,img_4class_3643_aug_RandomBrightnessContrast_00209.txt,4
RandomBrightnessContrast,img_4class_4895.png,img_4class_4895_aug_RandomBrightnessContrast_00210.jpg,img_4class_4895.txt,img_4class_4895_aug_RandomBrightnessContrast_00210.txt,5
RandomBrightnessContrast,img_4class_807.jpg,img_4class_807_aug_RandomBrightnessContrast_00211.jpg,img_4class_807.txt,img_4class_807_aug_RandomBrightnessContrast_00211.txt,7
RandomBrightnessContrast,img_4class_2413.jpg,img_4class_2413_aug_RandomBrightnessContrast_00212.jpg,img_4class_2413.txt,img_4class_2413_aug_RandomBrightnessContrast_00212.txt,2
RandomBrightnessContrast,img_4class_2736.jpg,img_4class_2736_aug_RandomBrightnessContrast_00213.jpg,img_4class_2736.txt,img_4class_2736_aug_RandomBrightnessContrast_00213.txt,1
RandomBrightnessContrast,img_4class_3742.jpg,img_4class_3742_aug_RandomBrightnessContrast_00214.jpg,img_4class_3742.txt,img_4class_3742_aug_RandomBrightnessContrast_00214.txt,4
RandomBrightnessContrast,img_4class_3010.jpg,img_4class_3010_aug_RandomBrightnessContrast_00215.jpg,img_4class_3010.txt,img_4class_3010_aug_RandomBrightnessContrast_00215.txt,5
RandomBrightnessContrast,img_4class_1538.jpg,img_4class_1538_aug_RandomBrightnessContrast_00216.jpg,img_4class_1538.txt,img_4class_1538_aug_RandomBrightnessContrast_00216.txt,6
RandomBrightnessContrast,img_4class_1563.jpg,img_4class_1563_aug_RandomBrightnessContrast_00217.jpg,img_4class_1563.txt,img_4class_1563_aug_RandomBrightnessContrast_00217.txt,2
RandomBrightnessContrast,img_4class_3892.jpg,img_4class_3892_aug_RandomBrightnessContrast_00218.jpg,img_4class_3892.txt,img_4class_3892_aug_RandomBrightnessContrast_00218.txt,4
RandomBrightnessContrast,img_4class_1526.png,img_4class_1526_aug_RandomBrightnessContrast_00219.jpg,img_4class_1526.txt,img_4class_1526_aug_RandomBrightnessContrast_00219.txt,5
RandomBrightnessContrast,img_4class_1454.jpg,img_4class_1454_aug_RandomBrightnessContrast_00220.jpg,img_4class_1454.txt,img_4class_1454_aug_RandomBrightnessContrast_00220.txt,3
RandomBrightnessContrast,img_4class_959.png,img_4class_959_aug_RandomBrightnessContrast_00221.jpg,img_4class_959.txt,img_4class_959_aug_RandomBrightnessContrast_00221.txt,6
RandomBrightnessContrast,img_4class_2437.jpg,img_4class_2437_aug_RandomBrightnessContrast_00222.jpg,img_4class_2437.txt,img_4class_2437_aug_RandomBrightnessContrast_00222.txt,1
RandomBrightnessContrast,img_4class_152.png,img_4class_152_aug_RandomBrightnessContrast_00223.jpg,img_4class_152.txt,img_4class_152_aug_RandomBrightnessContrast_00223.txt,4
RandomBrightnessContrast,img_4class_1740.jpg,img_4class_1740_aug_RandomBrightnessContrast_00224.jpg,img_4class_1740.txt,img_4class_1740_aug_RandomBrightnessContrast_00224.txt,3
RandomBrightnessContrast,img_4class_1632.png,img_4class_1632_aug_RandomBrightnessContrast_00225.jpg,img_4class_1632.txt,img_4class_1632_aug_RandomBrightnessContrast_00225.txt,3
RandomBrightnessContrast,img_4class_1627.png,img_4class_1627_aug_RandomBrightnessContrast_00226.jpg,img_4class_1627.txt,img_4class_1627_aug_RandomBrightnessContrast_00226.txt,4
RandomBrightnessContrast,img_4class_3181.png,img_4class_3181_aug_RandomBrightnessContrast_00227.jpg,img_4class_3181.txt,img_4class_3181_aug_RandomBrightnessContrast_00227.txt,2
RandomBrightnessContrast,img_4class_473.jpg,img_4class_473_aug_RandomBrightnessContrast_00228.jpg,img_4class_473.txt,img_4class_473_aug_RandomBrightnessContrast_00228.txt,2
RandomBrightnessContrast,img_4class_2095.png,img_4class_2095_aug_RandomBrightnessContrast_00229.jpg,img_4class_2095.txt,img_4class_2095_aug_RandomBrightnessContrast_00229.txt,3
RandomBrightnessContrast,img_4class_3285.jpg,img_4class_3285_aug_RandomBrightnessContrast_00230.jpg,img_4class_3285.txt,img_4class_3285_aug_RandomBrightnessContrast_00230.txt,4
RandomBrightnessContrast,img_4class_1356.jpg,img_4class_1356_aug_RandomBrightnessContrast_00231.jpg,img_4class_1356.txt,img_4class_1356_aug_RandomBrightnessContrast_00231.txt,2
RandomBrightnessContrast,img_4class_176.png,img_4class_176_aug_RandomBrightnessContrast_00232.jpg,img_4class_176.txt,img_4class_176_aug_RandomBrightnessContrast_00232.txt,6
RandomBrightnessContrast,img_4class_4865.png,img_4class_4865_aug_RandomBrightnessContrast_00233.jpg,img_4class_4865.txt,img_4class_4865_aug_RandomBrightnessContrast_00233.txt,3
RandomBrightnessContrast,img_4class_3912.jpg,img_4class_3912_aug_RandomBrightnessContrast_00234.jpg,img_4class_3912.txt,img_4class_3912_aug_RandomBrightnessContrast_00234.txt,2
RandomBrightnessContrast,img_4class_342.png,img_4class_342_aug_RandomBrightnessContrast_00235.jpg,img_4class_342.txt,img_4class_342_aug_RandomBrightnessContrast_00235.txt,2
RandomBrightnessContrast,img_4class_2885.jpg,img_4class_2885_aug_RandomBrightnessContrast_00236.jpg,img_4class_2885.txt,img_4class_2885_aug_RandomBrightnessContrast_00236.txt,1
RandomBrightnessContrast,img_4class_3896.jpg,img_4class_3896_aug_RandomBrightnessContrast_00237.jpg,img_4class_3896.txt,img_4class_3896_aug_RandomBrightnessContrast_00237.txt,2
RandomBrightnessContrast,img_4class_3218.jpg,img_4class_3218_aug_RandomBrightnessContrast_00238.jpg,img_4class_3218.txt,img_4class_3218_aug_RandomBrightnessContrast_00238.txt,4
RandomBrightnessContrast,img_4class_3466.png,img_4class_3466_aug_RandomBrightnessContrast_00239.jpg,img_4class_3466.txt,img_4class_3466_aug_RandomBrightnessContrast_00239.txt,15
RandomBrightnessContrast,img_4class_466.png,img_4class_466_aug_RandomBrightnessContrast_00240.jpg,img_4class_466.txt,img_4class_466_aug_RandomBrightnessContrast_00240.txt,5
RandomBrightnessContrast,img_4class_2203.jpg,img_4class_2203_aug_RandomBrightnessContrast_00241.jpg,img_4class_2203.txt,img_4class_2203_aug_RandomBrightnessContrast_00241.txt,7
RandomBrightnessContrast,img_4class_3770.png,img_4class_3770_aug_RandomBrightnessContrast_00242.jpg,img_4class_3770.txt,img_4class_3770_aug_RandomBrightnessContrast_00242.txt,3
RandomBrightnessContrast,img_4class_533.jpg,img_4class_533_aug_RandomBrightnessContrast_00243.jpg,img_4class_533.txt,img_4class_533_aug_RandomBrightnessContrast_00243.txt,3
RandomBrightnessContrast,img_4class_3911.jpg,img_4class_3911_aug_RandomBrightnessContrast_00244.jpg,img_4class_3911.txt,img_4class_3911_aug_RandomBrightnessContrast_00244.txt,2
RandomBrightnessContrast,img_4class_1666.png,img_4class_1666_aug_RandomBrightnessContrast_00245.jpg,img_4class_1666.txt,img_4class_1666_aug_RandomBrightnessContrast_00245.txt,2
RandomBrightnessContrast,img_4class_1082.jpg,img_4class_1082_aug_RandomBrightnessContrast_00246.jpg,img_4class_1082.txt,img_4class_1082_aug_RandomBrightnessContrast_00246.txt,3
RandomBrightnessContrast,img_4class_545.jpg,img_4class_545_aug_RandomBrightnessContrast_00247.jpg,img_4class_545.txt,img_4class_545_aug_RandomBrightnessContrast_00247.txt,2
RandomBrightnessContrast,img_4class_1921.jpg,img_4class_1921_aug_RandomBrightnessContrast_00248.jpg,img_4class_1921.txt,img_4class_1921_aug_RandomBrightnessContrast_00248.txt,6
RandomBrightnessContrast,img_4class_1674.png,img_4class_1674_aug_RandomBrightnessContrast_00249.jpg,img_4class_1674.txt,img_4class_1674_aug_RandomBrightnessContrast_00249.txt,6
RandomBrightnessContrast,img_4class_297.jpg,img_4class_297_aug_RandomBrightnessContrast_00250.jpg,img_4class_297.txt,img_4class_297_aug_RandomBrightnessContrast_00250.txt,1
RandomBrightnessContrast,img_4class_985.jpg,img_4class_985_aug_RandomBrightnessContrast_00251.jpg,img_4class_985.txt,img_4class_985_aug_RandomBrightnessContrast_00251.txt,1
RandomBrightnessContrast,img_4class_3463.png,img_4class_3463_aug_RandomBrightnessContrast_00252.jpg,img_4class_3463.txt,img_4class_3463_aug_RandomBrightnessContrast_00252.txt,15
RandomBrightnessContrast,img_4class_2218.jpg,img_4class_2218_aug_RandomBrightnessContrast_00253.jpg,img_4class_2218.txt,img_4class_2218_aug_RandomBrightnessContrast_00253.txt,5
RandomBrightnessContrast,img_4class_422.jpg,img_4class_422_aug_RandomBrightnessContrast_00254.jpg,img_4class_422.txt,img_4class_422_aug_RandomBrightnessContrast_00254.txt,5
